SongID,SongTitle,Duration,SongReleaseDate,StreamDate,StreamCount,GenreName,AlbumTitle,AlbumReleaseDate,ArtistName,ArtistCountry
20,"Focused client-server implementation",187,2018-05-18,2023-01-08,27342,Classical,Modern,2020-09-25,"Walter Shannon",Slovenia
20,"Focused client-server implementation",187,2018-05-18,2023-01-09,19202,Classical,Modern,2020-09-25,"Walter Shannon",Slovenia
20,"Focused client-server implementation",187,2018-05-18,2023-01-10,32029,Classical,Modern,2020-09-25,"Walter Shannon",Slovenia
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-01,65752,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-02,4445,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-03,48303,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-04,73616,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-05,76009,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-06,49353,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-07,62263,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-08,73305,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-09,18009,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
21,"Re-engineered cohesive function",269,2014-06-24,2023-01-10,81209,Pop,"Technology amount science",2014-09-15,"Kristina Allen",Netherlands
22,"Assimilated foreground ability",155,2015-09-19,2023-01-01,12300,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-02,9617,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-03,41539,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-04,53187,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-05,94969,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-06,95223,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-07,63739,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-08,69903,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-09,54843,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
22,"Assimilated foreground ability",155,2015-09-19,2023-01-10,54665,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
23,"Multi-lateral local model",132,2019-08-29,2023-01-01,76353,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-02,10666,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-03,17426,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-04,42553,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-05,85192,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-06,10720,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-07,59979,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-08,62057,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-09,90143,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
23,"Multi-lateral local model",132,2019-08-29,2023-01-10,68811,Pop,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-01,46156,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-02,17821,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-03,73260,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-04,84859,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-05,78042,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-06,24850,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-07,17912,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-08,57704,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-09,66911,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
24,"Progressive bifurcated intranet",280,2011-10-18,2023-01-10,8263,Electronic,"Across type occur night",2013-02-13,"Daniel Young",Seychelles
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-01,17274,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-02,68908,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-03,21056,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-04,40862,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-05,22581,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-06,22229,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-07,43291,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-08,93973,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-09,30552,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
25,"Progressive exuding pricing structure",136,2014-04-26,2023-01-10,46353,Electronic,"Address without star",2015-01-14,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-01,69012,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-02,38230,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-03,11336,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-04,33847,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-05,26729,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-06,84238,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-07,73199,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-08,36972,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-09,17406,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
26,"Open-source background core",239,2015-12-08,2023-01-10,82922,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-01,40691,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-02,81534,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-03,70924,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-04,13245,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-05,66873,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-06,85015,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-07,23103,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-08,78569,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-09,77106,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
27,"Down-sized user-facing architecture",122,2017-08-18,2023-01-10,21210,Electronic,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
28,"Profound contextually-based frame",188,2018-08-15,2023-01-01,23439,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-02,87341,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-03,82851,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-04,95454,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-05,80316,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-06,45252,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-07,74874,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-08,6399,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-09,4718,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
28,"Profound contextually-based frame",188,2018-08-15,2023-01-10,11646,Rock,"Bad trial",2012-03-25,"Kristina Allen",Netherlands
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-01,6958,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-02,85076,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-03,76598,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-04,35688,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-05,86344,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-06,28631,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-07,75991,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-08,55602,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-09,82016,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
29,"Expanded bi-directional orchestration",195,2014-11-16,2023-01-10,84753,Classical,"Expect push",2014-09-25,"Daniel Young",Seychelles
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-01,4969,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-02,66278,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-03,83203,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-04,72509,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-05,38967,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-06,85136,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-07,40596,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-08,64300,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-09,33096,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
30,"Pre-emptive directional intranet",120,2020-09-11,2023-01-10,90783,Electronic,Opportunity,2015-09-01,"Walter Shannon",Slovenia
31,"Visionary human-resource project",165,2015-09-11,2023-01-01,54227,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-02,39985,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-03,60446,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-04,10564,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-05,91257,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-06,8852,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-07,21719,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-08,58619,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-09,55476,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
31,"Visionary human-resource project",165,2015-09-11,2023-01-10,64471,Jazz,"Treatment imagine region",2017-08-03,"Richard Sawyer",Panama
32,"Sharable optimal system engine",283,2015-09-11,2023-01-01,61875,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-02,27741,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-03,45589,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-04,80516,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-05,19830,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-06,41970,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-07,95157,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-08,42853,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-09,97233,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
32,"Sharable optimal system engine",283,2015-09-11,2023-01-10,46268,Pop,"Training moment",2011-02-23,"Todd Lynch",Guinea
33,"Open-architected intangible capability",159,2014-03-12,2023-01-01,53260,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-02,18139,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-03,49567,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-04,68499,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-05,74616,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-06,14917,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-07,42827,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-08,32685,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-09,62141,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
33,"Open-architected intangible capability",159,2014-03-12,2023-01-10,17059,Electronic,"Expect push",2014-09-25,"Daniel Young",Seychelles
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-01,36058,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-02,59929,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-03,33495,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-04,19465,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-05,13689,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-06,7632,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-07,39038,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-08,51351,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-09,81658,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
34,"Stand-alone intangible framework",255,2020-04-20,2023-01-10,55805,Electronic,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-01,33541,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-02,21932,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-03,43917,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-04,76718,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-05,95519,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-06,41988,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-07,25881,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-08,21885,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-09,66308,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
35,"Face-to-face methodical migration",202,2015-06-25,2023-01-10,68466,Rock,"Contain floor",2010-04-13,"Richard Sawyer",Panama
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-01,62186,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-02,66373,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-03,41441,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-04,66191,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-05,4037,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-06,12802,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-07,52543,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-08,67249,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-09,60930,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
36,"Down-sized systemic time-frame",212,2019-11-09,2023-01-10,32552,Pop,"Wrong range may",2010-04-19,"Daniel Young",Seychelles
37,"User-centric executive migration",134,2012-09-13,2023-01-01,29199,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-02,77460,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-03,47254,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-04,7377,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-05,7624,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-06,37877,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-07,65866,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-08,79317,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-09,86755,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
37,"User-centric executive migration",134,2012-09-13,2023-01-10,89148,Rock,Modern,2020-09-25,"Walter Shannon",Slovenia
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-01,62680,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-02,38453,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-03,71345,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-04,2071,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-05,15089,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-06,57482,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-07,18555,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-08,35664,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-09,96355,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
38,"Triple-buffered fresh-thinking matrix",141,2018-03-17,2023-01-10,48943,Rock,"Remember structure born",2017-10-30,"Matthew Elliott",Hungary
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-01,53855,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-02,48964,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-03,6930,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-04,53505,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-05,7705,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-06,75747,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-07,74638,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-08,26513,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-09,48516,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
39,"Reduced homogeneous interface",256,2018-08-03,2023-01-10,73512,Pop,"Fall third",2010-12-23,"Kristina Allen",Netherlands
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-01,38827,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-02,10637,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-03,51639,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-04,67093,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-05,60028,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-06,73070,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-07,37663,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-08,82689,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-09,90181,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
40,"Self-enabling well-modulated monitoring",288,2015-05-01,2023-01-10,81090,Pop,"Your others since",2011-09-29,"Anne Hernandez","Cayman Islands"
41,"Future-proofed explicit orchestration",187,2015-12-02,2023-01-01,16572,Classical,"Training moment",2011-02-23,"Todd Lynch",Guinea
41,"Future-proofed explicit orchestration",187,2015-12-02,2023-01-02,17864,Classical,"Training moment",2011-02-23,"Todd Lynch",Guinea
41,"Future-proofed explicit orchestration",187,2015-12-02,2023-01-03,13672,Classical,"Training moment",2011-02-23,"Todd Lynch",Guinea
41,"Future-proofed explicit orchestration",187,2015-12-02,2023-01-04,52629,Classical,"Training moment",2011-02-23,"Todd Lynch",Guinea
